Month_Start,Store ID,Product ID,Demand Forecast,Units Sold,Units Ordered,Price,Competitor Pricing,Discount,Inventory Level,Holiday/Promotion,Category,Region,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny
2023-08-01,S005,P0007,1824.4299999999998,1719,1670,57.274166666666666,57.195,12.083333333333334,279.8333333333333,5,Furniture,East,4,1,2,5
2023-08-01,S005,P0008,1943.73,1863,1164,58.095,57.43,11.666666666666666,354.5,5,Groceries,West,4,3,2,3
2023-08-01,S005,P0009,1365.56,1298,1077,51.6825,50.682500000000005,11.25,213.5,8,Groceries,North,3,5,2,2
2023-08-01,S005,P0010,1225.21,1190,1308,45.803333333333335,46.51833333333334,12.083333333333334,220.0,8,Furniture,South,5,3,2,2
2023-08-01,S005,P0011,1574.23,1501,1279,60.33833333333333,59.637499999999996,7.5,298.75,6,Groceries,South,2,5,1,4
2023-08-01,S005,P0012,1801.25,1725,1249,56.42666666666667,56.442499999999995,8.75,249.0,5,Furniture,South,2,4,5,1
2023-08-01,S005,P0013,1038.8300000000002,954,1295,52.095,53.5025,8.333333333333334,204.83333333333334,5,Furniture,West,4,4,1,3
2023-08-01,S005,P0014,1052.56,1020,1217,45.593333333333334,43.48166666666666,6.25,213.41666666666666,7,Clothing,South,5,2,3,2
2023-08-01,S005,P0015,2000.62,1923,839,48.275,49.50416666666666,15.833333333333334,284.1666666666667,4,Clothing,West,2,2,5,3
2023-08-01,S005,P0016,1704.17,1607,1202,55.112500000000004,53.60166666666667,9.583333333333334,305.3333333333333,5,Furniture,South,0,7,2,3
2023-08-01,S005,P0017,1977.81,1953,1307,38.696666666666665,39.26083333333333,10.416666666666666,349.5,4,Groceries,East,3,1,3,5
2023-08-01,S005,P0018,2164.77,2114,1305,56.36000000000001,56.12083333333334,12.083333333333334,328.5833333333333,7,Furniture,South,4,1,3,4
2023-08-01,S005,P0019,1659.62,1606,1419,61.778333333333336,61.165,10.833333333333334,259.8333333333333,6,Groceries,West,2,2,4,4
2023-08-01,S005,P0020,1397.8100000000002,1350,1271,51.0425,51.814166666666665,7.5,292.75,5,Furniture,North,2,3,4,3
2023-09-01,S001,P0001,1465.34,1403,1071,54.66166666666667,54.083333333333336,10.416666666666666,259.1666666666667,4,Toys,East,2,1,5,4
2023-09-01,S001,P0002,1249.1399999999999,1183,1022,56.982499999999995,56.57666666666666,7.916666666666667,260.1666666666667,7,Furniture,South,5,2,3,2
2023-09-01,S001,P0003,2598.19,2475,1464,58.5525,58.9625,10.416666666666666,295.5833333333333,7,Groceries,South,2,5,2,3
2023-09-01,S001,P0004,2390.74,2364,1150,53.36083333333334,53.2575,6.25,312.3333333333333,8,Toys,North,4,2,3,3
2023-09-01,S001,P0005,1899.1599999999999,1885,1254,52.07333333333333,51.873333333333335,6.25,271.4166666666667,6,Toys,West,2,7,1,2
2023-09-01,S001,P0006,1436.31,1333,970,49.55916666666667,49.18666666666667,15.0,256.3333333333333,3,Electronics,West,0,6,5,1
2023-09-01,S001,P0007,836.34,815,1409,45.244166666666665,46.719166666666666,12.083333333333334,215.25,6,Groceries,West,2,3,3,4
2023-09-01,S001,P0008,1384.11,1280,1473,67.9525,68.94583333333334,10.416666666666666,222.5,7,Furniture,East,3,6,2,1
2023-09-01,S001,P0009,763.51,745,1079,61.89000000000001,62.166666666666664,13.75,187.25,7,Electronics,South,4,2,5,1
2023-09-01,S001,P0010,1868.05,1792,1256,42.535,43.83583333333333,9.583333333333334,335.0,6,Groceries,West,5,2,4,1
2023-09-01,S001,P0011,1998.63,1963,1628,71.11333333333333,71.175,7.5,289.5833333333333,5,Groceries,South,3,4,1,4
2023-09-01,S001,P0012,1149.44,1118,820,61.32916666666667,60.089999999999996,11.666666666666666,212.75,6,Electronics,South,4,3,2,3
2023-09-01,S001,P0013,2315.44,2221,1496,39.95916666666667,38.87833333333334,12.5,271.5833333333333,6,Groceries,East,3,1,3,5
2023-09-01,S001,P0014,2098.56,2058,1695,52.9575,52.9575,11.666666666666666,298.9166666666667,4,Toys,North,2,2,5,3
2023-09-01,S001,P0015,1444.74,1381,1234,57.085,56.57583333333333,8.75,284.9166666666667,6,Furniture,North,4,5,1,2
2023-09-01,S001,P0016,1544.62,1457,1481,49.21083333333333,49.07583333333333,9.166666666666666,268.25,5,Toys,North,2,5,2,3
2023-09-01,S001,P0017,1534.77,1472,1360,67.78666666666668,66.97666666666667,9.166666666666666,315.6666666666667,6,Electronics,West,5,2,3,2
2023-09-01,S001,P0018,1933.89,1866,1555,53.57749999999999,53.781666666666666,12.916666666666666,260.9166666666667,6,Furniture,East,3,3,4,2
2023-09-01,S001,P0019,1380.24,1344,1339,59.22833333333333,60.49166666666667,10.0,240.66666666666666,5,Toys,West,6,0,3,3
2023-09-01,S001,P0020,1524.43,1463,1236,64.06083333333333,64.32416666666667,9.166666666666666,294.3333333333333,5,Groceries,East,3,3,5,1
2023-09-01,S002,P0001,1622.79,1534,1236,55.284166666666664,55.31,13.333333333333334,224.0,5,Electronics,South,1,6,1,4
2023-09-01,S002,P0002,1140.0,1071,1141,54.080000000000005,53.7925,10.833333333333334,205.5,9,Furniture,North,3,4,2,3
2023-09-01,S002,P0003,1878.48,1851,1020,50.78666666666667,49.61416666666667,9.583333333333334,336.0,4,Furniture,South,1,3,3,5
2023-09-01,S002,P0004,2112.33,2049,1540,57.09,56.389166666666675,10.833333333333334,334.3333333333333,5,Toys,North,3,3,3,3
2023-09-01,S002,P0005,1360.31,1320,1153,59.9075,58.56,11.666666666666666,191.83333333333334,4,Clothing,West,0,2,2,8
2023-09-01,S002,P0006,1562.97,1537,1224,52.5275,51.89166666666667,8.333333333333334,254.5,10,Groceries,North,2,3,2,5
2023-09-01,S002,P0007,1891.41,1795,1040,59.6475,58.4775,9.166666666666666,276.9166666666667,9,Groceries,North,5,2,1,4
2023-09-01,S002,P0008,1075.88,961,1428,54.52,55.6275,8.75,234.66666666666666,8,Electronics,South,5,0,1,6
2023-09-01,S002,P0009,2082.28,1982,1421,55.26,55.37166666666667,6.666666666666667,269.0833333333333,4,Toys,West,1,1,5,5
2023-09-01,S002,P0010,1703.8600000000001,1651,1193,41.87833333333334,39.48666666666667,8.75,315.0833333333333,6,Electronics,West,1,3,5,3
2023-09-01,S002,P0011,1441.71,1414,1175,62.99,62.60916666666666,8.75,224.75,7,Clothing,West,4,2,4,2
2023-09-01,S002,P0012,2153.06,2133,1313,54.6875,53.60916666666666,11.25,328.5,9,Groceries,North,2,2,4,4
2023-09-01,S002,P0013,1578.1499999999999,1514,1198,67.8875,68.59416666666667,12.5,272.0,6,Clothing,East,2,4,2,4
2023-09-01,S002,P0014,1149.31,1138,1334,49.901666666666664,49.37916666666666,8.75,228.83333333333334,7,Clothing,North,4,3,3,2
2023-09-01,S002,P0015,1677.09,1660,1015,52.315,51.95249999999999,8.333333333333334,274.25,7,Clothing,North,2,3,5,2
2023-09-01,S002,P0016,1951.83,1931,942,50.5375,50.096666666666664,7.916666666666667,275.25,4,Groceries,South,5,3,2,2
2023-09-01,S002,P0017,1791.51,1673,1451,56.300000000000004,55.1325,10.416666666666666,254.83333333333334,4,Furniture,West,4,4,2,2
2023-09-01,S002,P0018,2132.52,2084,991,54.58416666666667,53.99916666666667,10.833333333333334,271.0,5,Clothing,South,4,5,2,1
2023-09-01,S002,P0019,1416.44,1322,1323,54.65083333333333,52.9375,11.666666666666666,225.58333333333334,5,Furniture,West,2,3,3,4
2023-09-01,S002,P0020,1597.54,1547,1383,61.262499999999996,62.86000000000001,15.0,292.0,9,Groceries,West,1,5,3,3
2023-09-01,S003,P0001,1184.77,1110,1363,68.46166666666666,67.33833333333334,7.083333333333333,294.25,6,Furniture,West,5,2,2,3
2023-09-01,S003,P0002,2319.47,2245,1302,48.2175,47.939166666666665,7.916666666666667,314.5,9,Furniture,East,1,4,5,2
2023-09-01,S003,P0003,1235.99,1120,1071,59.02916666666667,57.22,7.916666666666667,218.0,6,Electronics,North,5,3,1,3
2023-09-01,S003,P0004,1133.52,1112,1257,46.87083333333333,47.54916666666667,8.333333333333334,274.1666666666667,6,Groceries,East,3,6,2,1
2023-09-01,S003,P0005,1449.8600000000001,1393,1167,48.77916666666667,49.12916666666666,6.666666666666667,274.1666666666667,5,Toys,South,1,1,5,5
2023-09-01,S003,P0006,1954.42,1915,1310,55.935,55.406666666666666,10.833333333333334,293.0,2,Furniture,South,1,2,4,5
2023-09-01,S003,P0007,1609.14,1545,1336,65.32833333333333,66.00416666666666,10.0,273.9166666666667,5,Groceries,North,2,3,4,3
2023-09-01,S003,P0008,1533.06,1446,1133,56.0975,56.29,12.5,256.9166666666667,7,Groceries,West,1,4,4,3
2023-09-01,S003,P0009,1798.5500000000002,1816,1184,50.10333333333333,50.93166666666667,8.75,269.8333333333333,10,Furniture,North,4,1,4,3
2023-09-01,S003,P0010,1800.07,1679,1090,53.873333333333335,53.56583333333333,12.083333333333334,346.0,4,Clothing,West,7,2,2,1
2023-09-01,S003,P0011,2299.7200000000003,2220,1535,46.395,46.155833333333334,10.416666666666666,304.9166666666667,6,Furniture,North,3,4,2,3
2023-09-01,S003,P0012,1866.2700000000002,1792,1159,51.45333333333334,51.64416666666667,10.416666666666666,280.25,5,Furniture,South,2,3,6,1
2023-09-01,S003,P0013,1929.17,1866,1288,49.80166666666667,49.03666666666667,11.25,266.5833333333333,5,Toys,East,3,3,3,3
2023-09-01,S003,P0014,2313.0299999999997,2269,1366,59.32333333333333,58.373333333333335,8.333333333333334,368.75,8,Groceries,North,2,3,2,5
2023-09-01,S003,P0015,1814.94,1805,1399,61.166666666666664,61.61833333333334,10.416666666666666,275.4166666666667,9,Toys,East,2,4,4,2
2023-09-01,S003,P0016,2051.14,2021,1232,43.2475,44.115,8.75,316.1666666666667,8,Furniture,South,3,5,2,2
2023-09-01,S003,P0017,1935.71,1892,1296,62.37583333333333,62.43666666666667,11.666666666666666,338.5,5,Groceries,East,4,3,5,0
2023-09-01,S003,P0018,1051.8700000000001,1004,1329,58.09583333333333,58.916666666666664,12.5,205.33333333333334,6,Furniture,North,1,4,2,5
2023-09-01,S003,P0019,2852.42,2809,1401,56.6325,56.78916666666667,8.75,344.3333333333333,9,Toys,North,0,5,1,6
2023-09-01,S003,P0020,1285.24,1237,1349,60.544999999999995,60.04833333333334,10.833333333333334,232.16666666666666,7,Groceries,West,4,2,2,4
2023-09-01,S004,P0001,2148.15,2119,1252,62.95416666666667,64.33416666666666,11.666666666666666,337.5,3,Furniture,East,2,1,5,4
2023-09-01,S004,P0002,1855.75,1767,1440,67.39,66.41666666666667,9.583333333333334,278.75,4,Groceries,South,1,2,4,5
2023-09-01,S004,P0003,2038.3200000000002,1927,1392,53.16166666666667,53.15166666666667,5.833333333333333,306.75,4,Furniture,North,2,3,7,0
2023-09-01,S004,P0004,1352.96,1261,1410,61.98916666666667,62.12916666666667,13.75,293.3333333333333,6,Groceries,North,3,3,3,3
2023-09-01,S004,P0005,1330.16,1238,1049,45.08416666666667,44.25666666666667,9.166666666666666,188.33333333333334,8,Electronics,West,1,4,5,2
2023-09-01,S004,P0006,1243.06,1245,1320,56.61166666666667,55.77333333333333,10.0,265.75,1,Groceries,West,5,2,2,3
2023-09-01,S004,P0007,1324.5,1256,967,50.278333333333336,50.732499999999995,13.333333333333334,266.4166666666667,4,Groceries,South,1,2,4,5
2023-09-01,S004,P0008,1933.43,1878,1147,60.1225,61.254999999999995,11.666666666666666,281.8333333333333,6,Groceries,West,2,4,2,4
2023-09-01,S004,P0009,2051.66,2029,1641,61.45083333333333,62.39416666666667,7.916666666666667,285.5833333333333,4,Furniture,South,3,7,0,2
2023-09-01,S004,P0010,1362.76,1349,1376,46.82416666666666,47.1325,15.416666666666666,227.41666666666666,5,Electronics,West,3,3,2,4
2023-09-01,S004,P0011,1408.3700000000001,1327,990,56.32083333333333,56.9075,10.833333333333334,200.66666666666666,8,Furniture,South,4,1,2,5
2023-09-01,S004,P0012,1417.79,1356,1147,57.59166666666667,57.19166666666666,9.583333333333334,233.5,5,Electronics,South,4,1,1,6
2023-09-01,S004,P0013,2043.81,1937,1220,38.806666666666665,37.04083333333333,10.833333333333334,286.1666666666667,4,Toys,East,0,5,5,2
2023-09-01,S004,P0014,1266.6799999999998,1198,1318,59.109166666666674,59.36666666666667,5.416666666666667,306.0833333333333,5,Clothing,West,4,1,4,3
2023-09-01,S004,P0015,2560.0,2464,1278,46.5925,47.185833333333335,10.0,323.0833333333333,4,Toys,South,4,1,4,3
2023-09-01,S004,P0016,1719.91,1646,1175,48.846666666666664,48.387499999999996,8.75,311.3333333333333,10,Groceries,North,5,4,0,3
2023-09-01,S004,P0017,1422.66,1363,1254,56.46,57.3825,15.416666666666666,273.0833333333333,7,Furniture,South,2,5,3,2
2023-09-01,S004,P0018,1678.15,1594,1392,54.83583333333333,54.88916666666666,12.083333333333334,299.4166666666667,4,Clothing,West,4,1,5,2
2023-09-01,S004,P0019,2067.26,2005,1605,61.48499999999999,60.73416666666666,10.833333333333334,278.5833333333333,8,Clothing,East,5,4,0,3
2023-09-01,S004,P0020,1355.61,1318,1213,50.446666666666665,51.72083333333333,11.25,238.16666666666666,7,Groceries,West,2,1,3,6
2023-09-01,S005,P0001,1050.17,1016,1090,68.70333333333333,68.57333333333334,11.666666666666666,193.33333333333334,4,Toys,North,2,2,3,5
2023-09-01,S005,P0002,2138.61,2139,1588,47.6675,48.16583333333333,13.333333333333334,295.5833333333333,7,Groceries,South,1,7,2,2
2023-09-01,S005,P0003,1920.83,1891,1562,55.57666666666666,56.36833333333333,10.833333333333334,286.6666666666667,6,Electronics,North,5,1,2,4
2023-09-01,S005,P0004,1045.89,1008,1294,42.405833333333334,41.844166666666666,9.583333333333334,208.33333333333334,9,Toys,East,2,3,3,4
2023-09-01,S005,P0005,2157.08,2121,1294,44.92916666666667,44.740833333333335,13.75,276.6666666666667,6,Groceries,North,6,4,1,1
2023-09-01,S005,P0006,1677.42,1586,979,68.92,69.185,7.5,239.58333333333334,6,Clothing,West,2,3,3,4
2023-09-01,S005,P0007,1726.28,1629,1317,64.00666666666667,64.43666666666667,10.416666666666666,225.5,8,Clothing,North,6,3,3,0
2023-09-01,S005,P0008,1796.28,1676,1477,48.39833333333333,48.28333333333333,9.166666666666666,262.6666666666667,10,Groceries,South,3,2,6,1
2023-09-01,S005,P0009,1795.02,1776,1184,43.37416666666667,41.776666666666664,11.666666666666666,251.75,8,Clothing,North,6,2,3,1
2023-09-01,S005,P0010,1883.53,1843,1341,59.9025,60.350833333333334,7.5,263.25,6,Electronics,North,4,2,5,1
2023-09-01,S005,P0011,1461.58,1447,1385,60.942499999999995,61.255833333333335,7.083333333333333,226.83333333333334,6,Toys,North,3,5,3,1
2023-09-01,S005,P0012,1752.51,1710,1316,53.04583333333333,51.57666666666666,8.75,294.0833333333333,6,Groceries,East,3,2,5,2
2023-09-01,S005,P0013,1428.3600000000001,1371,1250,52.98499999999999,53.251666666666665,12.083333333333334,211.66666666666666,8,Furniture,West,4,1,7,0
2023-09-01,S005,P0014,1802.4,1699,1280,62.432500000000005,62.4925,10.0,298.4166666666667,7,Toys,West,6,0,5,1
2023-09-01,S005,P0015,2018.24,1916,1255,55.72666666666667,53.181666666666665,11.666666666666666,267.9166666666667,5,Electronics,West,1,3,2,6
2023-09-01,S005,P0016,1620.7800000000002,1602,1344,58.4775,58.001666666666665,11.25,250.41666666666666,5,Groceries,West,2,2,3,5
2023-09-01,S005,P0017,1451.3799999999999,1437,1441,45.32749999999999,45.2825,8.333333333333334,256.75,8,Furniture,East,3,3,2,4
2023-09-01,S005,P0018,2267.79,2240,1072,64.88916666666667,66.69,5.833333333333333,302.8333333333333,7,Furniture,South,1,2,8,1
2023-09-01,S005,P0019,1930.56,1899,1248,62.8525,63.20166666666666,10.0,314.1666666666667,10,Clothing,South,3,5,2,2
2023-09-01,S005,P0020,1466.34,1411,1737,52.60583333333333,51.653333333333336,9.583333333333334,295.5833333333333,6,Clothing,East,5,5,2,0
2023-10-01,S001,P0001,1589.68,1504,1074,57.754999999999995,59.01,10.416666666666666,294.25,6,Electronics,North,3,1,5,3
2023-10-01,S001,P0002,1633.42,1559,1432,47.8525,47.02166666666667,9.166666666666666,257.0833333333333,8,Clothing,West,3,2,6,1
2023-10-01,S001,P0003,1357.27,1287,1347,57.06583333333333,57.89000000000001,11.25,272.6666666666667,7,Groceries,North,3,1,5,3
2023-10-01,S001,P0004,2148.89,2071,1534,66.59916666666668,65.20333333333333,5.416666666666667,248.33333333333334,7,Furniture,South,4,2,3,3
2023-10-01,S001,P0005,1455.27,1346,1179,56.02583333333333,56.11750000000001,10.833333333333334,235.75,5,Electronics,West,2,2,6,2
2023-10-01,S001,P0006,1799.38,1737,1539,60.64833333333333,59.5725,7.916666666666667,276.4166666666667,8,Clothing,South,3,5,1,3
2023-10-01,S001,P0007,1189.73,1123,1351,50.595,50.328333333333326,11.25,258.1666666666667,6,Clothing,South,3,3,2,4
2023-10-01,S001,P0008,1443.55,1381,1279,45.67416666666667,44.22333333333333,11.25,298.8333333333333,2,Electronics,West,3,1,2,6
2023-10-01,S001,P0009,2078.98,2069,1359,53.0825,53.41833333333333,10.833333333333334,274.0833333333333,3,Groceries,South,5,2,2,3
2023-10-01,S001,P0010,1966.97,1914,1647,59.541666666666664,59.33583333333333,11.25,244.25,8,Toys,West,4,2,5,1
2023-10-01,S001,P0011,2364.81,2338,1248,62.7825,61.65416666666667,8.333333333333334,258.5833333333333,8,Toys,South,3,2,5,2
2023-10-01,S001,P0012,1199.57,1184,1091,43.165,43.17333333333334,7.5,224.0,6,Furniture,West,1,5,1,5
2023-10-01,S001,P0013,1413.69,1384,1469,53.03,51.405833333333334,8.75,303.0833333333333,6,Groceries,North,2,7,1,2
2023-10-01,S001,P0014,2091.49,2051,1425,58.99666666666667,58.708333333333336,12.916666666666666,277.0,6,Electronics,North,5,4,3,0
2023-10-01,S001,P0015,1473.17,1356,1246,55.567499999999995,56.149166666666666,11.25,249.58333333333334,4,Furniture,North,1,3,5,3
2023-10-01,S001,P0016,1829.15,1751,1270,43.678333333333335,43.53333333333333,9.583333333333334,297.6666666666667,7,Groceries,South,1,4,3,4
2023-10-01,S001,P0017,1519.06,1481,1216,54.64166666666667,55.104166666666664,11.25,241.5,7,Toys,South,1,2,5,4
2023-10-01,S001,P0018,1858.72,1808,1163,54.09,53.849999999999994,8.75,280.9166666666667,6,Groceries,South,1,3,4,4
2023-10-01,S001,P0019,1644.66,1560,1173,65.095,66.54833333333333,10.416666666666666,207.66666666666666,7,Electronics,North,3,0,2,7
2023-10-01,S001,P0020,1591.74,1566,1400,55.43083333333333,54.62916666666666,11.666666666666666,266.8333333333333,7,Groceries,West,1,4,6,1
2023-10-01,S002,P0001,1362.42,1385,1325,55.151666666666664,55.626666666666665,13.333333333333334,234.91666666666666,8,Furniture,North,1,3,6,2
2023-10-01,S002,P0002,1870.97,1822,1086,46.04916666666667,45.78916666666667,11.25,232.08333333333334,5,Toys,East,1,3,4,4
2023-10-01,S002,P0003,1592.67,1450,1050,63.20916666666667,62.255833333333335,7.916666666666667,317.75,6,Electronics,West,2,3,2,5
2023-10-01,S002,P0004,1825.84,1781,1226,55.94833333333333,55.94833333333333,10.0,306.0,7,Toys,East,1,3,4,4
2023-10-01,S002,P0005,1071.8899999999999,1006,1261,58.178333333333335,59.915,10.833333333333334,198.5,5,Furniture,North,3,4,3,2
2023-10-01,S002,P0006,1703.79,1645,558,43.29083333333333,42.365833333333335,13.333333333333334,271.6666666666667,2,Electronics,East,1,3,3,5
2023-10-01,S002,P0007,1768.52,1690,1317,60.175000000000004,61.215,10.833333333333334,266.5833333333333,7,Electronics,South,2,4,4,2
2023-10-01,S002,P0008,1832.0,1754,1747,53.7875,54.1775,10.0,260.0833333333333,6,Furniture,North,2,3,2,5
2023-10-01,S002,P0009,1288.49,1230,1383,52.65083333333333,52.505833333333335,10.0,258.9166666666667,9,Toys,East,2,1,5,4
2023-10-01,S002,P0010,1587.95,1490,1189,52.604166666666664,52.298333333333325,7.083333333333333,287.3333333333333,6,Electronics,East,2,5,3,2
2023-10-01,S002,P0011,1440.12,1347,1527,53.79583333333333,55.32583333333333,9.583333333333334,286.75,5,Electronics,West,4,4,2,2
2023-10-01,S002,P0012,2661.08,2593,1678,52.669999999999995,51.6275,11.25,305.1666666666667,4,Clothing,South,3,1,3,5
2023-10-01,S002,P0013,1259.3600000000001,1225,1561,55.12583333333333,55.9625,12.083333333333334,266.5833333333333,4,Groceries,South,3,3,4,2
2023-10-01,S002,P0014,1099.82,1004,947,68.13,69.6025,7.916666666666667,250.0,7,Furniture,West,5,0,2,5
2023-10-01,S002,P0015,2261.84,2175,1513,55.07083333333333,55.859166666666674,9.583333333333334,273.5833333333333,6,Toys,West,5,2,5,0
2023-10-01,S002,P0016,1134.59,1117,1612,39.62,41.09583333333333,11.25,293.1666666666667,7,Toys,East,2,5,3,2
2023-10-01,S002,P0017,1913.44,1911,1434,65.22666666666667,67.22083333333333,9.583333333333334,266.75,9,Clothing,South,3,6,2,1
2023-10-01,S002,P0018,1650.0,1619,1236,56.58583333333333,56.27333333333333,9.583333333333334,333.5833333333333,5,Toys,West,4,6,2,0
2023-10-01,S002,P0019,2187.1,2091,1431,52.705000000000005,53.66,6.25,297.4166666666667,7,Furniture,South,3,4,2,3
2023-10-01,S002,P0020,1625.3,1567,1391,63.528333333333336,62.79416666666666,9.583333333333334,293.8333333333333,4,Electronics,North,3,3,2,4
2023-10-01,S003,P0001,1351.32,1310,1226,65.9375,66.73833333333333,8.333333333333334,259.75,8,Furniture,West,3,2,3,4
2023-10-01,S003,P0002,1337.3400000000001,1295,1365,55.185,53.905,7.083333333333333,252.25,9,Furniture,East,3,4,3,2
2023-10-01,S003,P0003,1002.92,949,1464,56.28666666666667,55.3375,11.25,205.41666666666666,7,Electronics,East,2,2,6,2
2023-10-01,S003,P0004,1734.6100000000001,1694,1181,62.732499999999995,62.8725,16.25,284.0833333333333,6,Groceries,North,4,3,1,4
2023-10-01,S003,P0005,1707.89,1659,1518,42.410833333333336,42.25333333333333,13.333333333333334,253.66666666666666,3,Groceries,South,1,4,3,4
2023-10-01,S003,P0006,1306.8600000000001,1265,1148,53.958333333333336,53.48,9.583333333333334,284.0,8,Clothing,West,2,5,2,3
2023-10-01,S003,P0007,1581.0700000000002,1532,1326,59.240833333333335,60.26333333333333,11.666666666666666,274.0,6,Electronics,North,3,3,3,3
2023-10-01,S003,P0008,1723.3,1678,1596,59.987500000000004,58.968333333333334,10.833333333333334,269.1666666666667,6,Toys,East,3,4,4,1
2023-10-01,S003,P0009,1424.2,1364,1556,52.17083333333333,51.370000000000005,12.5,231.0,7,Toys,East,4,1,5,2
2023-10-01,S003,P0010,1320.41,1287,1272,50.13666666666666,51.5825,13.75,212.83333333333334,6,Furniture,West,3,5,2,2
2023-10-01,S003,P0011,1288.09,1196,1039,58.96416666666667,58.604166666666664,8.75,292.1666666666667,4,Toys,North,6,1,3,2
2023-10-01,S003,P0012,1189.78,1164,1294,63.945,64.58083333333333,9.583333333333334,280.75,5,Furniture,East,3,6,3,0
2023-10-01,S003,P0013,1756.22,1657,1381,67.09,67.63416666666667,11.666666666666666,230.5,7,Clothing,South,3,1,2,6
2023-10-01,S003,P0014,1961.6999999999998,1899,1313,52.310833333333335,52.365833333333335,11.25,306.6666666666667,5,Groceries,South,1,5,2,4
2023-10-01,S003,P0015,2101.99,2017,1517,61.196666666666665,63.08083333333334,7.5,262.5833333333333,4,Groceries,West,2,1,4,5
2023-10-01,S003,P0016,1765.28,1721,1072,72.51333333333334,72.31833333333334,12.5,306.25,5,Toys,East,3,3,2,4
2023-10-01,S003,P0017,2258.53,2149,1287,57.305,58.49250000000001,8.75,312.0,5,Electronics,North,2,5,2,3
2023-10-01,S003,P0018,2581.92,2493,1497,45.405833333333334,45.517500000000005,12.5,276.0833333333333,6,Electronics,West,2,7,3,0
2023-10-01,S003,P0019,1737.84,1649,1355,61.04,60.517500000000005,14.583333333333334,279.0833333333333,5,Clothing,East,4,3,3,2
2023-10-01,S003,P0020,1562.46,1496,1622,55.425000000000004,56.123333333333335,7.916666666666667,298.25,6,Groceries,North,1,0,5,6
2023-10-01,S004,P0001,1505.79,1429,1740,53.310833333333335,53.96083333333333,10.416666666666666,251.33333333333334,7,Toys,West,5,3,1,3
2023-10-01,S004,P0002,1177.56,1091,1362,60.02,59.034166666666664,8.333333333333334,194.66666666666666,7,Electronics,North,2,3,5,2
2023-10-01,S004,P0003,1547.57,1518,1105,61.18,62.52333333333333,10.416666666666666,300.5833333333333,8,Groceries,West,2,1,3,6
2023-10-01,S004,P0004,1489.49,1435,1437,55.607499999999995,54.47333333333333,8.75,262.1666666666667,6,Clothing,East,3,1,3,5
2023-10-01,S004,P0005,1598.44,1503,1486,52.70083333333334,53.42916666666667,11.666666666666666,279.6666666666667,5,Furniture,North,5,4,1,2
2023-10-01,S004,P0006,2134.16,2046,1519,49.223333333333336,48.155,13.75,299.5833333333333,5,Toys,West,4,2,5,1
2023-10-01,S004,P0007,2408.26,2327,1218,46.653333333333336,45.99583333333334,10.0,297.4166666666667,6,Clothing,West,4,1,5,2
2023-10-01,S004,P0008,1286.39,1215,1391,36.1275,36.82416666666666,12.916666666666666,232.08333333333334,3,Furniture,South,2,2,4,4
2023-10-01,S004,P0009,2151.84,2111,1579,54.649166666666666,53.458333333333336,12.083333333333334,274.0833333333333,7,Electronics,South,4,2,3,3
2023-10-01,S004,P0010,1477.47,1412,1385,51.49666666666667,53.354166666666664,12.916666666666666,297.6666666666667,3,Toys,North,2,3,4,3
2023-10-01,S004,P0011,1019.29,976,1297,52.61166666666667,53.04916666666667,10.416666666666666,211.75,5,Furniture,South,4,4,3,1
2023-10-01,S004,P0012,1638.43,1549,1418,60.25583333333333,58.814166666666665,9.166666666666666,267.25,4,Electronics,North,5,3,4,0
2023-10-01,S004,P0013,1274.51,1217,1500,50.1925,50.80583333333333,10.416666666666666,238.5,5,Toys,East,4,3,1,4
2023-10-01,S004,P0014,1961.95,1901,1535,49.58916666666667,49.69916666666666,13.75,267.9166666666667,7,Groceries,West,2,3,7,0
2023-10-01,S004,P0015,2224.66,2161,1169,53.086666666666666,51.98916666666667,7.5,320.0,3,Electronics,West,5,3,4,0
2023-10-01,S004,P0016,1771.99,1658,1231,43.0375,43.93333333333334,10.416666666666666,233.66666666666666,6,Toys,West,1,4,3,4
2023-10-01,S004,P0017,1124.51,1051,1541,64.21333333333332,65.67,7.5,241.41666666666666,9,Electronics,West,2,2,3,5
2023-10-01,S004,P0018,1657.19,1550,1568,46.565,48.25583333333333,11.25,352.5833333333333,6,Clothing,South,2,4,3,3
2023-10-01,S004,P0019,1381.39,1320,1591,50.04583333333333,49.29833333333334,11.666666666666666,222.33333333333334,5,Clothing,East,1,3,8,0
2023-10-01,S004,P0020,1681.4,1651,1532,45.88583333333333,47.54,12.083333333333334,279.0833333333333,8,Groceries,North,4,5,2,1
2023-10-01,S005,P0001,1613.04,1589,1559,51.990833333333335,52.764166666666675,7.083333333333333,330.1666666666667,6,Toys,North,2,5,3,2
2023-10-01,S005,P0002,1638.01,1572,1394,43.19916666666666,43.49583333333334,11.25,292.25,6,Toys,West,2,3,6,1
2023-10-01,S005,P0003,2339.03,2279,1422,62.048333333333325,62.004999999999995,10.416666666666666,298.25,5,Clothing,North,5,4,2,1
2023-10-01,S005,P0004,1265.27,1258,1141,65.25,66.59,8.75,250.08333333333334,7,Electronics,West,3,5,4,0
2023-10-01,S005,P0005,1678.28,1630,1413,62.54833333333334,62.98333333333334,7.916666666666667,293.0,4,Electronics,West,1,5,3,3
