Month_Start,Store ID,Product ID,Demand Forecast,Units Sold,Units Ordered,Price,Competitor Pricing,Discount,Inventory Level,Holiday/Promotion,Category,Region,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,Lag_1_Demand,Lag_1_Ordered,Lag_2_Demand,Lag_2_Ordered,Lag_3_Demand,Lag_3_Ordered,Rolling_Mean_3M,Price_Diff_Percent,Month,Quarter,Month_Sin,Month_Cos,Store_ID_Enc,Product_ID_Enc,Category_Enc,Region_Enc
2022-06-01,S004,P0012,1704.67,1558,1650,63.32416666666666,63.79583333333334,8.333333333333334,339.5833333333333,5,Clothing,North,8,1,1,2,1510.63,1529.0,1606.33,1359.0,1868.58,1303.0,1661.8466666666666,-0.00739337731043059,6,2,1.2246467991473532e-16,-1.0,3,11,0,1
2022-07-01,S004,P0012,1564.04,1474,1661,60.8375,60.307500000000005,9.166666666666666,241.16666666666663,5,Clothing,West,6,1,3,2,1704.67,1650.0,1510.63,1529.0,1606.33,1359.0,1607.21,0.008788293330016897,7,3,-0.4999999999999997,-0.8660254037844388,3,11,0,3
2022-08-01,S004,P0012,2120.72,2078,1271,58.07916666666667,56.93416666666667,10.833333333333334,291.9166666666667,5,Furniture,East,4,2,2,4,1564.04,1661.0,1704.67,1650.0,1510.63,1529.0,1593.1133333333335,0.02011094685382245,8,3,-0.8660254037844385,-0.5000000000000004,3,11,2,0
2022-09-01,S004,P0012,2027.08,1963,1413,51.04750000000001,51.00333333333334,7.916666666666667,341.3333333333333,7,Toys,South,4,2,6,0,2120.72,1271.0,1564.04,1661.0,1704.67,1650.0,1796.4766666666665,0.0008659564734331571,9,3,-1.0,-1.8369701987210297e-16,3,11,4,2
2022-10-01,S004,P0012,1267.64,1199,1109,67.265,66.51416666666667,13.333333333333334,226.16666666666663,6,Clothing,East,3,4,3,2,2027.08,1413.0,2120.72,1271.0,1564.04,1661.0,1903.9466666666665,0.011288322036658846,10,4,-0.8660254037844386,0.5000000000000001,3,11,0,0
2022-11-01,S004,P0012,1878.07,1787,1452,60.12833333333333,59.1275,6.666666666666667,245.91666666666663,6,Clothing,East,2,3,3,4,1267.64,1109.0,2027.08,1413.0,2120.72,1271.0,1805.1466666666665,0.016926697954984273,11,4,-0.5000000000000004,0.8660254037844384,3,11,0,0
2022-12-01,S004,P0012,1473.51,1400,1411,63.42416666666667,63.95583333333334,7.916666666666667,246.25,6,Groceries,South,0,4,5,3,1878.07,1452.0,1267.64,1109.0,2027.08,1413.0,1724.2633333333333,-0.00831302852228751,12,4,-2.4492935982947064e-16,1.0,3,11,3,2
2023-01-01,S004,P0012,1937.4,1847,989,51.475,50.79166666666666,8.333333333333334,236.41666666666663,7,Groceries,East,2,2,7,1,1473.51,1411.0,1878.07,1452.0,1267.64,1109.0,1539.74,0.01345365053322417,1,1,0.49999999999999994,0.8660254037844387,3,11,3,0
2023-02-01,S004,P0012,1148.84,1069,1563,61.53416666666666,61.43333333333334,9.583333333333334,243.91666666666663,7,Groceries,North,3,4,3,2,1937.4,989.0,1473.51,1411.0,1878.07,1452.0,1762.993333333333,0.0016413456321213203,2,1,0.8660254037844386,0.5000000000000001,3,11,3,1
2023-03-01,S004,P0012,1739.1,1677,1437,63.2925,62.91583333333333,11.25,322.5,8,Toys,West,3,7,1,1,1148.84,1563.0,1937.4,989.0,1473.51,1411.0,1519.9166666666667,0.005986834262705442,3,1,1.0,6.123233995736766e-17,3,11,4,3
2023-04-01,S004,P0012,2247.92,2174,1195,38.0925,38.68333333333333,10.0,344.9166666666667,5,Clothing,South,5,1,4,2,1739.1,1437.0,1148.84,1563.0,1937.4,989.0,1608.4466666666667,-0.015273588970271321,4,2,0.8660254037844387,-0.4999999999999998,3,11,0,2
2023-05-01,S004,P0012,1523.77,1432,1083,50.153333333333336,51.1875,8.333333333333334,258.5,7,Furniture,North,6,2,1,3,2247.92,1195.0,1739.1,1437.0,1148.84,1563.0,1711.9533333333336,-0.02020350020350015,5,2,0.49999999999999994,-0.8660254037844387,3,11,2,1
2023-06-01,S004,P0012,1492.19,1460,1120,48.17,49.05166666666667,11.666666666666666,215.58333333333331,2,Groceries,South,1,6,2,3,1523.77,1083.0,2247.92,1195.0,1739.1,1437.0,1836.93,-0.01797424484387213,6,2,1.2246467991473532e-16,-1.0,3,11,3,2
2023-07-01,S004,P0012,1410.74,1358,1423,55.2375,56.09666666666666,11.666666666666666,207.0,3,Clothing,East,3,3,1,5,1492.19,1120.0,1523.77,1083.0,2247.92,1195.0,1754.6266666666668,-0.015315823875452966,7,3,-0.4999999999999997,-0.8660254037844388,3,11,0,0
2023-08-01,S004,P0012,1131.17,1135,1461,52.7,52.09666666666666,11.666666666666666,253.91666666666663,6,Clothing,East,4,1,4,3,1410.74,1423.0,1492.19,1120.0,1523.77,1083.0,1475.5666666666666,0.01158103525497497,8,3,-0.8660254037844385,-0.5000000000000004,3,11,0,0
2023-09-01,S004,P0012,1417.79,1356,1147,57.59166666666667,57.19166666666666,9.583333333333334,233.5,5,Electronics,South,4,1,1,6,1131.17,1461.0,1410.74,1423.0,1492.19,1120.0,1344.7,0.006994025936179613,9,3,-1.0,-1.8369701987210297e-16,3,11,1,2
2023-10-01,S004,P0012,1638.43,1549,1418,60.25583333333333,58.814166666666665,9.166666666666666,267.25,4,Electronics,North,5,3,4,0,1417.79,1147.0,1131.17,1461.0,1410.74,1423.0,1319.8999999999999,0.02451223486404913,10,4,-0.8660254037844386,0.5000000000000001,3,11,1,1
2023-11-01,S004,P0012,1481.08,1427,1361,63.705000000000005,62.18,7.5,239.91666666666663,6,Groceries,South,6,0,1,5,1638.43,1418.0,1417.79,1147.0,1131.17,1461.0,1395.7966666666669,0.0245255709231265,11,4,-0.5000000000000004,0.8660254037844384,3,11,3,2
2023-12-01,S004,P0012,2524.02,2459,1661,51.93416666666667,51.5675,10.0,322.0,9,Toys,North,4,1,5,2,1481.08,1361.0,1638.43,1418.0,1417.79,1147.0,1512.4333333333334,0.0071104216156817205,12,4,-2.4492935982947064e-16,1.0,3,11,4,1
2024-01-01,S004,P0012,63.69,63,36,11.65,7.14,5.0,85.0,0,Clothing,East,0,1,0,0,2524.02,1661.0,1481.08,1361.0,1638.43,1418.0,1881.176666666667,0.6316526610644259,1,1,0.49999999999999994,0.8660254037844387,3,11,0,0
2022-04-01,S004,P0013,1780.09,1739,1360,49.53,48.935833333333335,14.166666666666666,261.75,4,Groceries,West,4,4,1,3,1127.11,1541.0,2135.55,1402.0,1841.45,1346.0,1701.37,0.012141750251179258,4,2,0.8660254037844387,-0.4999999999999998,3,12,3,3
2022-05-01,S004,P0013,1273.91,1177,1005,54.565,54.7625,4.583333333333333,241.5,4,Electronics,West,4,2,5,1,1780.09,1360.0,1127.11,1541.0,2135.55,1402.0,1680.9166666666667,-0.0036064825382333735,5,2,0.49999999999999994,-0.8660254037844387,3,12,1,3
2022-06-01,S004,P0013,1106.95,1043,1302,54.34583333333333,55.15583333333333,11.25,269.5,2,Toys,West,4,1,3,4,1273.91,1005.0,1780.09,1360.0,1127.11,1541.0,1393.7033333333331,-0.014685663347787243,6,2,1.2246467991473532e-16,-1.0,3,12,4,3
2022-07-01,S004,P0013,1649.83,1641,1351,52.07666666666666,52.47166666666666,12.916666666666666,292.25,5,Groceries,North,1,2,5,4,1106.95,1302.0,1273.91,1005.0,1780.09,1360.0,1386.9833333333336,-0.00752787218498865,7,3,-0.4999999999999997,-0.8660254037844388,3,12,3,1
2022-08-01,S004,P0013,2121.93,2046,1328,48.86333333333334,49.975,11.25,283.8333333333333,5,Electronics,West,0,5,4,3,1649.83,1351.0,1106.95,1302.0,1273.91,1005.0,1343.5633333333333,-0.02224445556111385,8,3,-0.8660254037844385,-0.5000000000000004,3,12,1,3
2022-09-01,S004,P0013,1271.18,1204,942,50.48,52.53916666666667,9.166666666666666,201.5,8,Electronics,South,2,1,2,7,2121.93,1328.0,1649.83,1351.0,1106.95,1302.0,1626.2366666666665,-0.03919298301267314,9,3,-1.0,-1.8369701987210297e-16,3,12,1,2
2022-10-01,S004,P0013,1232.87,1225,1544,48.98583333333334,48.26666666666667,9.583333333333334,238.58333333333331,8,Furniture,West,4,1,4,3,1271.18,942.0,2121.93,1328.0,1649.83,1351.0,1680.9799999999998,0.01489986187845303,10,4,-0.8660254037844386,0.5000000000000001,3,12,2,3
2022-11-01,S004,P0013,1011.77,916,1577,59.71416666666666,59.520833333333336,7.5,286.0833333333333,5,Groceries,South,2,1,6,3,1232.87,1544.0,1271.18,942.0,2121.93,1328.0,1541.993333333333,0.0032481624081201975,11,4,-0.5000000000000004,0.8660254037844384,3,12,3,2
2022-12-01,S004,P0013,1935.42,1894,1291,57.55083333333334,58.274166666666666,9.583333333333334,295.75,7,Groceries,North,3,6,2,1,1011.77,1577.0,1232.87,1544.0,1271.18,942.0,1171.9399999999998,-0.012412589912625591,12,4,-2.4492935982947064e-16,1.0,3,12,3,1
2023-01-01,S004,P0013,1060.78,995,1178,54.7775,55.15416666666667,10.416666666666666,246.0,4,Toys,South,4,2,3,3,1935.42,1291.0,1011.77,1577.0,1232.87,1544.0,1393.3533333333332,-0.006829341995920498,1,1,0.49999999999999994,0.8660254037844387,3,12,4,2
2023-02-01,S004,P0013,1507.85,1405,1094,56.785833333333336,57.13916666666668,10.0,295.6666666666667,6,Clothing,East,4,4,2,2,1060.78,1178.0,1935.42,1291.0,1011.77,1577.0,1335.99,-0.006183732699403722,2,1,0.8660254037844386,0.5000000000000001,3,12,0,0
2023-03-01,S004,P0013,1147.24,1123,1292,51.26583333333334,52.17916666666667,9.166666666666666,208.66666666666663,6,Clothing,West,6,2,4,0,1507.85,1094.0,1060.78,1178.0,1935.42,1291.0,1501.3499999999997,-0.017503793020841527,3,1,1.0,6.123233995736766e-17,3,12,0,3
2023-04-01,S004,P0013,2335.25,2310,1189,61.2725,62.49916666666667,13.333333333333334,278.0,5,Toys,West,1,4,4,3,1147.24,1292.0,1507.85,1094.0,1060.78,1178.0,1238.6233333333332,-0.019626928359044785,4,2,0.8660254037844387,-0.4999999999999998,3,12,4,3
2023-05-01,S004,P0013,1533.09,1448,1187,69.57166666666667,67.98833333333333,11.666666666666666,321.25,7,Groceries,North,3,3,2,4,2335.25,1189.0,1147.24,1292.0,1507.85,1094.0,1663.4466666666667,0.02328830926874723,5,2,0.49999999999999994,-0.8660254037844387,3,12,3,1
2023-06-01,S004,P0013,1279.32,1196,1205,53.2725,53.8175,12.5,285.5833333333333,8,Electronics,South,3,2,3,4,1533.09,1187.0,2335.25,1189.0,1147.24,1292.0,1671.86,-0.010126817485018844,6,2,1.2246467991473532e-16,-1.0,3,12,1,2
2023-07-01,S004,P0013,1828.09,1725,1497,58.99,59.7825,12.916666666666666,271.1666666666667,10,Toys,East,2,4,3,3,1279.32,1205.0,1533.09,1187.0,2335.25,1189.0,1715.8866666666665,-0.013256387738886747,7,3,-0.4999999999999997,-0.8660254037844388,3,12,4,0
2023-08-01,S004,P0013,1386.27,1402,1174,48.8725,50.53666666666667,12.083333333333334,248.33333333333331,3,Groceries,East,3,4,1,4,1828.09,1497.0,1279.32,1205.0,1533.09,1187.0,1546.8333333333333,-0.03292988589143196,8,3,-0.8660254037844385,-0.5000000000000004,3,12,3,0
2023-09-01,S004,P0013,2043.81,1937,1220,38.806666666666665,37.04083333333333,10.833333333333334,286.1666666666667,4,Toys,East,0,5,5,2,1386.27,1174.0,1828.09,1497.0,1279.32,1205.0,1497.8933333333334,0.047672613557110395,9,3,-1.0,-1.8369701987210297e-16,3,12,4,0
2023-10-01,S004,P0013,1274.51,1217,1500,50.1925,50.80583333333333,10.416666666666666,238.5,5,Toys,East,4,3,1,4,2043.81,1220.0,1386.27,1174.0,1828.09,1497.0,1752.7233333333334,-0.01207210458116679,10,4,-0.8660254037844386,0.5000000000000001,3,12,4,0
2023-11-01,S004,P0013,1393.39,1335,1590,53.10416666666666,53.29583333333333,11.666666666666666,246.25,7,Clothing,West,4,6,1,1,1274.51,1500.0,2043.81,1220.0,1386.27,1174.0,1568.1966666666667,-0.003596278633414182,11,4,-0.5000000000000004,0.8660254037844384,3,12,0,3
2023-12-01,S004,P0013,1442.19,1413,1224,44.57666666666666,44.15,9.583333333333334,240.5,5,Electronics,North,3,5,2,2,1393.39,1590.0,1274.51,1500.0,2043.81,1220.0,1570.5700000000004,0.009664024160060302,12,4,-2.4492935982947064e-16,1.0,3,12,1,1
2024-01-01,S004,P0013,10.72,6,67,90.89,90.22,5.0,113.0,0,Electronics,West,0,1,0,0,1442.19,1224.0,1393.39,1590.0,1274.51,1500.0,1370.03,0.007426291287962777,1,1,0.49999999999999994,0.8660254037844387,3,12,1,3
2022-04-01,S004,P0014,2065.43,2009,1447,70.15666666666667,70.87083333333334,10.416666666666666,279.5,7,Furniture,West,3,3,3,3,2058.01,1510.0,2120.56,1238.0,1559.64,1495.0,1912.736666666667,-0.010077018049268093,4,2,0.8660254037844387,-0.4999999999999998,3,13,2,3
2022-05-01,S004,P0014,2050.45,2018,1354,55.91166666666667,55.88333333333333,9.583333333333334,280.0833333333333,4,Toys,North,3,2,3,4,2065.43,1447.0,2058.01,1510.0,2120.56,1238.0,2081.3333333333335,0.0005070086489711181,5,2,0.49999999999999994,-0.8660254037844387,3,13,4,1
2022-06-01,S004,P0014,1453.92,1417,1396,60.781666666666666,60.58583333333333,11.666666666666666,253.75,7,Groceries,East,2,5,1,4,2050.45,1354.0,2065.43,1447.0,2058.01,1510.0,2057.9633333333336,0.003232328789733566,6,2,1.2246467991473532e-16,-1.0,3,13,3,0
2022-07-01,S004,P0014,1821.92,1812,1615,56.3475,56.9275,11.666666666666666,275.5833333333333,3,Toys,South,2,3,4,3,1453.92,1396.0,2050.45,1354.0,2065.43,1447.0,1856.6000000000001,-0.010188397523165525,7,3,-0.4999999999999997,-0.8660254037844388,3,13,4,2
2022-08-01,S004,P0014,1768.25,1678,1373,46.48416666666666,45.46,10.416666666666666,323.0833333333333,7,Furniture,East,2,2,4,4,1821.92,1615.0,1453.92,1396.0,2050.45,1354.0,1775.4300000000003,0.022528963191083565,8,3,-0.8660254037844385,-0.5000000000000004,3,13,2,0
2022-09-01,S004,P0014,2832.46,2776,1256,42.9925,43.75083333333333,12.5,374.0,5,Toys,West,1,2,4,5,1768.25,1373.0,1821.92,1615.0,1453.92,1396.0,1681.3633333333335,-0.01733300318089178,9,3,-1.0,-1.8369701987210297e-16,3,13,4,3
2022-10-01,S004,P0014,1771.66,1766,1166,40.33,40.42083333333333,10.833333333333334,258.4166666666667,8,Electronics,West,2,1,5,4,2832.46,1256.0,1768.25,1373.0,1821.92,1615.0,2140.876666666667,-0.002247191011235845,10,4,-0.8660254037844386,0.5000000000000001,3,13,1,3
2022-11-01,S004,P0014,1842.34,1770,1255,46.73333333333333,48.215833333333336,9.583333333333334,274.75,4,Clothing,South,3,4,2,3,1771.66,1166.0,2832.46,1256.0,1768.25,1373.0,2124.1233333333334,-0.030747161202233197,11,4,-0.5000000000000004,0.8660254037844384,3,13,0,2
2022-12-01,S004,P0014,1943.46,1895,1524,70.4775,69.275,10.416666666666666,246.41666666666663,5,Electronics,South,3,7,0,2,1842.34,1255.0,1771.66,1166.0,2832.46,1256.0,2148.82,0.01735835438469867,12,4,-2.4492935982947064e-16,1.0,3,13,1,2
2023-01-01,S004,P0014,2403.9700000000003,2335,1239,63.520833333333336,62.58083333333334,12.5,313.6666666666667,6,Electronics,South,3,5,2,2,1943.46,1524.0,1842.34,1255.0,1771.66,1166.0,1852.486666666667,0.015020573391746637,1,1,0.49999999999999994,0.8660254037844387,3,13,1,2
2023-02-01,S004,P0014,1265.42,1164,1505,68.23916666666666,68.29166666666667,12.083333333333334,280.5833333333333,6,Furniture,East,4,4,1,3,2403.9700000000003,1239.0,1943.46,1524.0,1842.34,1255.0,2063.2566666666667,-0.0007687614399025126,2,1,0.8660254037844386,0.5000000000000001,3,13,2,0
2023-03-01,S004,P0014,1596.18,1493,1218,57.774166666666666,58.04416666666666,9.583333333333334,287.0,5,Clothing,North,2,5,3,2,1265.42,1505.0,2403.9700000000003,1239.0,1943.46,1524.0,1870.95,-0.004651630224110882,3,1,1.0,6.123233995736766e-17,3,13,0,1
2023-04-01,S004,P0014,2351.4300000000003,2269,1306,50.76833333333334,50.70083333333333,12.5,313.1666666666667,8,Clothing,North,4,2,3,3,1596.18,1218.0,1265.42,1505.0,2403.9700000000003,1239.0,1755.1900000000003,0.0013313390641181374,4,2,0.8660254037844387,-0.4999999999999998,3,13,0,1
2023-05-01,S004,P0014,1278.85,1200,1167,59.203333333333326,59.62416666666667,8.75,241.75,5,Clothing,South,1,7,4,0,2351.4300000000003,1306.0,1596.18,1218.0,1265.42,1505.0,1737.676666666667,-0.007058100043327086,5,2,0.49999999999999994,-0.8660254037844387,3,13,0,2
2023-06-01,S004,P0014,2225.15,2204,935,51.21,50.0325,9.166666666666666,327.4166666666667,9,Toys,East,7,2,1,2,1278.85,1167.0,2351.4300000000003,1306.0,1596.18,1218.0,1742.1533333333336,0.023534702443411822,6,2,1.2246467991473532e-16,-1.0,3,13,4,0
2023-07-01,S004,P0014,2482.07,2423,1293,46.03833333333333,46.35083333333333,10.833333333333334,385.25,6,Groceries,South,2,1,2,7,2225.15,935.0,1278.85,1167.0,2351.4300000000003,1306.0,1951.8100000000002,-0.0067420578558458144,7,3,-0.4999999999999997,-0.8660254037844388,3,13,3,2
2023-08-01,S004,P0014,1581.08,1584,1308,49.675,48.97333333333333,8.333333333333334,287.0833333333333,8,Toys,East,5,3,2,2,2482.07,1293.0,2225.15,935.0,1278.85,1167.0,1995.3566666666666,0.014327525183773511,8,3,-0.8660254037844385,-0.5000000000000004,3,13,4,0
2023-09-01,S004,P0014,1266.6799999999998,1198,1318,59.109166666666674,59.36666666666667,5.416666666666667,306.0833333333333,5,Clothing,West,4,1,4,3,1581.08,1308.0,2482.07,1293.0,2225.15,935.0,2096.1,-0.004337450870297471,9,3,-1.0,-1.8369701987210297e-16,3,13,0,3
2023-10-01,S004,P0014,1961.95,1901,1535,49.58916666666667,49.69916666666666,13.75,267.9166666666667,7,Groceries,West,2,3,7,0,1266.6799999999998,1318.0,1581.08,1308.0,2482.07,1293.0,1776.61,-0.0022133167893490973,10,4,-0.8660254037844386,0.5000000000000001,3,13,3,3
2023-11-01,S004,P0014,1871.12,1751,1519,57.375,57.70166666666668,9.583333333333334,280.6666666666667,9,Furniture,South,2,0,2,8,1961.95,1535.0,1266.6799999999998,1318.0,1581.08,1308.0,1603.2366666666667,-0.005661303832934036,11,4,-0.5000000000000004,0.8660254037844384,3,13,2,2
2023-12-01,S004,P0014,1859.79,1800,836,52.76,53.72083333333333,10.416666666666666,331.3333333333333,6,Toys,West,2,6,1,3,1871.12,1519.0,1961.95,1535.0,1266.6799999999998,1318.0,1699.9166666666667,-0.017885674396959594,12,4,-2.4492935982947064e-16,1.0,3,13,4,3
2024-01-01,S004,P0014,187.8,169,169,53.27,54.05,10.0,386.0,1,Furniture,South,0,1,0,0,1859.79,836.0,1871.12,1519.0,1961.95,1535.0,1897.62,-0.014431082331174728,1,1,0.49999999999999994,0.8660254037844387,3,13,2,2
2022-04-01,S004,P0015,954.71,901,1121,50.16916666666666,50.928333333333335,12.5,195.83333333333331,7,Clothing,West,2,3,5,2,1731.02,1161.0,1334.87,988.0,1749.51,1096.0,1605.1333333333332,-0.014906568053146694,4,2,0.8660254037844387,-0.4999999999999998,3,14,0,3
2022-05-01,S004,P0015,1996.49,1916,929,40.0375,40.52166666666667,8.75,308.5,4,Groceries,East,2,3,2,5,954.71,1121.0,1731.02,1161.0,1334.87,988.0,1340.1999999999998,-0.01194834039402789,5,2,0.49999999999999994,-0.8660254037844387,3,14,3,0
2022-06-01,S004,P0015,1813.06,1730,1368,75.16166666666668,74.94083333333333,12.916666666666666,322.0833333333333,6,Furniture,West,6,3,1,2,1996.49,929.0,954.71,1121.0,1731.02,1161.0,1560.7399999999998,0.0029467691178598093,6,2,1.2246467991473532e-16,-1.0,3,14,2,3
2022-07-01,S004,P0015,1750.35,1699,1433,52.446666666666665,51.84,8.75,280.5833333333333,7,Groceries,South,2,5,3,2,1813.06,1368.0,1996.49,929.0,954.71,1121.0,1588.0866666666668,0.011702674897119252,7,3,-0.4999999999999997,-0.8660254037844388,3,14,3,2
2022-08-01,S004,P0015,2264.23,2194,1216,35.98166666666666,36.28916666666667,11.25,328.0833333333333,7,Electronics,North,0,5,3,4,1750.35,1433.0,1813.06,1368.0,1996.49,929.0,1853.3,-0.008473603233288296,8,3,-0.8660254037844385,-0.5000000000000004,3,14,1,1
2022-09-01,S004,P0015,1747.99,1601,1485,57.17,55.73083333333333,10.833333333333334,333.3333333333333,5,Electronics,North,4,4,4,0,2264.23,1216.0,1750.35,1433.0,1813.06,1368.0,1942.5466666666664,0.02582352677303119,9,3,-1.0,-1.8369701987210297e-16,3,14,1,1
2022-10-01,S004,P0015,1236.69,1187,1484,52.8975,55.08166666666667,10.0,254.83333333333331,6,Groceries,South,2,3,2,5,1747.99,1485.0,2264.23,1216.0,1750.35,1433.0,1920.8566666666666,-0.03965324215558721,10,4,-0.8660254037844386,0.5000000000000001,3,14,3,2
2022-11-01,S004,P0015,1502.1,1489,1621,50.16916666666666,48.87833333333333,13.333333333333334,228.91666666666663,4,Electronics,North,1,7,1,3,1236.69,1484.0,1747.99,1485.0,2264.23,1216.0,1749.6366666666665,0.026409111058069326,11,4,-0.5000000000000004,0.8660254037844384,3,14,1,1
2022-12-01,S004,P0015,1047.9,975,1612,44.899166666666666,44.54833333333334,7.083333333333333,262.9166666666667,8,Electronics,South,3,3,2,4,1502.1,1621.0,1236.69,1484.0,1747.99,1485.0,1495.5933333333332,0.007875341389501894,12,4,-2.4492935982947064e-16,1.0,3,14,1,2
2023-01-01,S004,P0015,1900.72,1867,1473,56.41333333333333,57.01583333333334,10.416666666666666,311.0,6,Clothing,South,3,3,3,3,1047.9,1612.0,1502.1,1621.0,1236.69,1484.0,1262.2300000000002,-0.010567240094126134,1,1,0.49999999999999994,0.8660254037844387,3,14,0,2
2023-02-01,S004,P0015,1496.2,1431,950,47.4925,46.715,14.166666666666666,269.1666666666667,10,Clothing,West,1,3,2,6,1900.72,1473.0,1047.9,1612.0,1502.1,1621.0,1483.573333333333,0.016643476399443354,2,1,0.8660254037844386,0.5000000000000001,3,14,0,3
2023-03-01,S004,P0015,1607.82,1532,1592,71.52416666666667,72.08583333333333,7.916666666666667,323.5,4,Groceries,North,2,4,3,3,1496.2,950.0,1900.72,1473.0,1047.9,1612.0,1481.6066666666668,-0.007791637284255851,3,1,1.0,6.123233995736766e-17,3,14,3,1
2023-04-01,S004,P0015,2197.22,2145,1563,39.571666666666665,39.5475,8.333333333333334,320.9166666666667,6,Groceries,South,2,2,5,3,1607.82,1592.0,1496.2,950.0,1900.72,1473.0,1668.2466666666667,0.0006110795035505659,4,2,0.8660254037844387,-0.4999999999999998,3,14,3,2
2023-05-01,S004,P0015,1819.21,1703,1273,56.14833333333333,56.6025,12.5,280.6666666666667,2,Furniture,South,5,2,2,3,2197.22,1563.0,1607.82,1592.0,1496.2,950.0,1767.08,-0.00802379164642314,5,2,0.49999999999999994,-0.8660254037844387,3,14,2,2
2023-06-01,S004,P0015,1788.05,1726,1333,48.05833333333334,47.7925,8.75,254.25,4,Toys,West,2,6,2,2,1819.21,1273.0,2197.22,1563.0,1607.82,1592.0,1874.75,0.0055622395424667105,6,2,1.2246467991473532e-16,-1.0,3,14,4,3
2023-07-01,S004,P0015,1485.94,1441,1519,48.0925,47.7225,10.416666666666666,242.16666666666663,3,Toys,East,2,4,4,2,1788.05,1333.0,1819.21,1273.0,2197.22,1563.0,1934.8266666666666,0.007753156268007849,7,3,-0.4999999999999997,-0.8660254037844388,3,14,4,0
2023-08-01,S004,P0015,2241.12,2130,1443,52.38333333333333,51.77916666666667,9.166666666666666,287.0,7,Clothing,West,4,1,3,4,1485.94,1519.0,1788.05,1333.0,1819.21,1273.0,1697.7333333333333,0.01166814194898201,8,3,-0.8660254037844385,-0.5000000000000004,3,14,0,3
2023-09-01,S004,P0015,2560.0,2464,1278,46.5925,47.185833333333335,10.0,323.0833333333333,4,Toys,South,4,1,4,3,2241.12,1443.0,1485.94,1519.0,1788.05,1333.0,1838.37,-0.012574395563640225,9,3,-1.0,-1.8369701987210297e-16,3,14,4,2
2023-10-01,S004,P0015,2224.66,2161,1169,53.086666666666666,51.98916666666667,7.5,320.0,3,Electronics,West,5,3,4,0,2560.0,1278.0,2241.12,1443.0,1485.94,1519.0,2095.6866666666665,0.02111016718226547,10,4,-0.8660254037844386,0.5000000000000001,3,14,1,3
2023-11-01,S004,P0015,2256.62,2170,1330,40.36,40.7575,6.666666666666667,290.3333333333333,6,Toys,East,3,3,5,1,2224.66,1169.0,2560.0,1278.0,2241.12,1443.0,2341.9266666666667,-0.009752806231981865,11,4,-0.5000000000000004,0.8660254037844384,3,14,4,0
2023-12-01,S004,P0015,2063.96,1939,1503,50.02166666666667,49.97583333333333,11.666666666666666,275.5833333333333,6,Clothing,West,2,4,5,1,2256.62,1330.0,2224.66,1169.0,2560.0,1278.0,2347.0933333333332,0.0009171099364694548,12,4,-2.4492935982947064e-16,1.0,3,14,0,3
2024-01-01,S004,P0015,-0.68,6,148,34.9,31.71,20.0,56.0,0,Toys,North,0,1,0,0,2063.96,1503.0,2256.62,1330.0,2224.66,1169.0,2181.7466666666664,0.10059918006937867,1,1,0.49999999999999994,0.8660254037844387,3,14,4,1
2022-04-01,S004,P0016,668.85,622,1433,63.0075,63.16833333333333,8.333333333333334,210.16666666666663,6,Groceries,West,5,0,5,2,1578.8,1117.0,1631.41,1515.0,1416.16,1281.0,1542.1233333333332,-0.002546106962876903,4,2,0.8660254037844387,-0.4999999999999998,3,15,3,3
2022-05-01,S004,P0016,1347.91,1279,1396,54.11666666666667,55.63583333333333,7.083333333333333,282.25,8,Electronics,North,2,6,1,3,668.85,1433.0,1578.8,1117.0,1631.41,1515.0,1293.0200000000002,-0.02730554348965739,5,2,0.49999999999999994,-0.8660254037844387,3,15,1,1
2022-06-01,S004,P0016,2818.44,2786,1599,52.11000000000001,53.21833333333333,10.416666666666666,321.75,3,Electronics,West,2,2,7,1,1347.91,1396.0,668.85,1433.0,1578.8,1117.0,1198.52,-0.020826156399736687,6,2,1.2246467991473532e-16,-1.0,3,15,1,3
2022-07-01,S004,P0016,1774.34,1720,1254,63.946666666666665,64.50333333333333,12.5,260.75,4,Furniture,North,3,5,2,2,2818.44,1599.0,1347.91,1396.0,668.85,1433.0,1611.7333333333333,-0.008630044958916824,7,3,-0.4999999999999997,-0.8660254037844388,3,15,2,1
2022-08-01,S004,P0016,1885.71,1825,1382,53.96833333333333,53.29833333333334,10.416666666666666,270.5833333333333,5,Electronics,North,4,3,2,3,1774.34,1254.0,2818.44,1599.0,1347.91,1396.0,1980.2299999999998,0.012570749554394836,8,3,-0.8660254037844385,-0.5000000000000004,3,15,1,1
2022-09-01,S004,P0016,1784.29,1756,1354,45.77666666666667,45.56333333333333,8.75,288.75,5,Toys,North,5,3,2,2,1885.71,1382.0,1774.34,1254.0,2818.44,1599.0,2159.4966666666664,0.0046821274416564106,9,3,-1.0,-1.8369701987210297e-16,3,15,4,1
2022-10-01,S004,P0016,2060.8,2003,1550,63.14333333333334,63.475,5.416666666666667,386.9166666666667,3,Clothing,West,2,4,2,4,1784.29,1354.0,1885.71,1382.0,1774.34,1254.0,1814.78,-0.00522515426020738,10,4,-0.8660254037844386,0.5000000000000001,3,15,0,3
